id,random_int,random_float,random_date,category,boolean
3982,28,31.728898377590532,2030-11-25,D,True
3983,954,48.37138323907132,2030-11-26,E,False
3984,43,29.460333294045604,2030-11-27,N,False
3985,681,25.87050703242867,2030-11-28,B,False
3986,423,2.589607024948515,2030-11-29,B,True
3987,598,28.52117446533321,2030-11-30,E,True
3988,177,55.39699498782748,2030-12-01,C,False
3989,529,0.16011875490288263,2030-12-02,A,False
3990,610,28.321908380966743,2030-12-03,C,True
3991,966,,2030-12-04,C,False
3992,494,59.364858510736084,2030-12-05,A,True
3993,198,60.786282408098046,2030-12-06,B,True
3994,610,40.336430502635324,2030-12-07,B,False
3995,577,67.6472143492411,2030-12-08,A,True
3996,842,18.993276623035914,2030-12-09,D,False
3997,853,81.87468103841915,2030-12-10,C,False
3998,517,11.668911993589981,2030-12-11,E,True
3999,514,65.60013546531093,2030-12-12,B,False
4000,22,34.114932581968304,2030-12-13,E,True
4001,112,74.75129705824767,2030-12-14,A,True
4002,57,54.976455126602,2030-12-15,E,True
4003,66,45.23530384787162,2030-12-16,E,True
4004,842,16.942240209324698,2030-12-17,C,True
4005,98,63.68214642843528,2030-12-18,A,True
4006,144,97.4769843420413,2030-12-19,E,True
4007,880,82.5603424907015,2030-12-20,B,True
4008,435,6.0008192589011795,2030-12-21,A,True
4009,637,37.62293783611911,2030-12-22,B,False
4010,679,92.55830091902718,2030-12-23,D,False
4011,86,50.30437475570214,2030-12-24,E,True
4012,588,66.21118258081792,2030-12-25,A,True
4013,344,91.25993455913904,2030-12-26,B,True
4014,936,87.37946904198807,2030-12-27,E,False
4015,294,,2030-12-28,C,False
4016,956,43.7646302657602,2030-12-29,B,True
4017,571,33.96926184795871,2030-12-30,B,True
4018,650,71.90194431628912,2030-12-31,D,True
4019,611,28.698679947154325,2031-01-01,C,False
4020,704,,2031-01-02,D,True
4021,243,35.62498946037801,2031-01-03,C,False
4022,831,17.7215056878792,2031-01-04,B,False
4023,561,69.51198159457674,2031-01-05,D,True
4024,960,61.62406493306123,2031-01-06,E,False
4025,32,48.28785341158436,2031-01-07,C,True
4026,391,39.03257792615547,2031-01-08,B,False
4027,277,90.90625428967314,2031-01-09,A,False
4028,532,2.9123784989105284,2031-01-10,C,True
4029,154,76.91077435072991,2031-01-11,C,True
4030,383,90.19095717488888,2031-01-12,E,False
4031,68,44.635457942992595,2031-01-13,C,False
4032,878,55.069049147064675,2031-01-14,C,False
4033,884,94.4463687882038,2031-01-15,E,True
4034,214,21.22775152855144,2031-01-16,E,True
4035,655,52.01348477846849,2031-01-17,D,True
4036,376,47.47211271282129,2031-01-18,B,True
4037,744,25.83926478703701,2031-01-19,B,False
4038,213,81.85932303731079,2031-01-20,N,False
4039,79,89.96005947632358,2031-01-21,B,False
4040,726,78.19325797882088,2031-01-22,C,False
4041,628,19.535896084860838,2031-01-23,D,False
4042,604,8.674863550138156,2031-01-24,D,True
4043,782,,2031-01-25,B,True
4044,923,5.7094760509883935,2031-01-26,A,False
4045,381,67.28258885580843,2031-01-27,B,False
4046,680,53.04242203272427,2031-01-28,A,False
4047,58,66.27857327436637,2031-01-29,D,False
4048,796,59.017077364974405,2031-01-30,A,False
4049,26,42.270256952717276,2031-01-31,C,False
4050,881,20.087718014022826,2031-02-01,E,False
4051,447,30.570213581048854,2031-02-02,N,False
4052,66,52.45005742189765,2031-02-03,E,True
4053,921,65.18680936476059,2031-02-04,C,False
4054,760,77.94830168845284,2031-02-05,E,False
4055,254,76.71707184490609,2031-02-06,C,True
4056,899,97.26887432610853,2031-02-07,E,True
4057,968,28.584144866340942,2031-02-08,E,False
4058,44,7.111070821343679,2031-02-09,N,True
4059,97,34.56569355418593,2031-02-10,A,True
4060,554,74.32944752240766,2031-02-11,E,False
4061,227,43.81116510332952,2031-02-12,D,True
4062,774,81.77884305894194,2031-02-13,B,False
4063,679,54.9326365186015,2031-02-14,A,False
4064,436,92.9791722630503,2031-02-15,B,False
4065,791,94.78634419990688,2031-02-16,A,True
4066,601,6.930450601874871,2031-02-17,C,True
4067,379,45.641343971242435,2031-02-18,E,False
4068,178,60.9689061249568,2031-02-19,D,False
4069,427,25.58725408122128,2031-02-20,B,True
4070,915,40.707677937898026,2031-02-21,B,False
4071,709,67.76815411176983,2031-02-22,B,True
4072,307,22.673422689836144,2031-02-23,B,True
4073,779,60.19813529744524,2031-02-24,E,True
4074,504,69.7447828164306,2031-02-25,A,True
4075,268,9.049631109586675,2031-02-26,E,False
4076,586,49.75293160274528,2031-02-27,C,True
4077,8,26.308002992419077,2031-02-28,E,False
4078,920,72.43863559980446,2031-03-01,E,False
4079,508,18.95555085369405,2031-03-02,C,True
4080,476,,2031-03-03,E,True
4081,297,43.09413365183269,2031-03-04,A,False
4082,164,,2031-03-05,D,False
4083,485,43.802179635032935,2031-03-06,C,False
4084,597,40.874376280852786,2031-03-07,B,False
4085,72,42.891895949371026,2031-03-08,A,False
4086,567,58.55612934974469,2031-03-09,D,False
4087,905,52.117372491353755,2031-03-10,A,False
4088,559,14.977713168090268,2031-03-11,A,False
4089,911,6.557907264663632,2031-03-12,B,True
4090,944,72.94154487265405,2031-03-13,D,False
4091,238,55.971743592831345,2031-03-14,A,True
4092,104,35.900076807926375,2031-03-15,B,False
4093,210,80.83578224980738,2031-03-16,C,False
4094,554,38.805847426095696,2031-03-17,B,False
4095,828,79.59650896006075,2031-03-18,E,False
4096,468,30.57561275123747,2031-03-19,B,False
4097,454,7.2845297545199745,2031-03-20,B,True
4098,268,93.2639693799929,2031-03-21,B,False
4099,386,39.45511292813732,2031-03-22,A,True
4100,775,79.2692572849378,2031-03-23,D,True
4101,848,27.91441332223045,2031-03-24,B,False
4102,387,64.6365112123656,2031-03-25,B,True
4103,877,87.33108732577283,2031-03-26,E,False
4104,259,4.164402233998032,2031-03-27,E,False
4105,283,83.06357646860893,2031-03-28,C,False
4106,626,57.13330049719286,2031-03-29,C,True
4107,875,60.747175390856924,2031-03-30,E,False
4108,40,52.315800080598265,2031-03-31,D,True
4109,486,87.44751032836425,2031-04-01,C,False
4110,929,4.3433357235637455,2031-04-02,D,False
4111,220,26.10283915358481,2031-04-03,E,True
4112,129,,2031-04-04,C,False
4113,520,75.2345702531956,2031-04-05,B,True
4114,613,1.7645160178605845,2031-04-06,E,True
4115,928,51.700628320970864,2031-04-07,C,True
4116,892,52.957268071267485,2031-04-08,D,True
4117,688,40.088213512791036,2031-04-09,D,False
4118,619,29.73933320619897,2031-04-10,C,True
4119,613,,2031-04-11,D,False
4120,260,20.779046470475382,2031-04-12,C,False
4121,990,79.8948562071706,2031-04-13,C,False
4122,966,80.30371607674718,2031-04-14,D,False
4123,366,41.52614375728205,2031-04-15,A,False
4124,758,28.354801090964767,2031-04-16,B,True
4125,787,28.387818159071323,2031-04-17,E,False
4126,544,48.22913239962101,2031-04-18,B,False
4127,649,71.95792247493587,2031-04-19,E,False
4128,524,35.886869099385876,2031-04-20,E,True
4129,907,61.00433454577515,2031-04-21,B,True
4130,814,38.24844605825943,2031-04-22,C,True
4131,887,30.45231891513833,2031-04-23,D,True
4132,16,2.485951591579416,2031-04-24,A,False
4133,129,0.39141057353906383,2031-04-25,A,True
4134,575,,2031-04-26,A,False
4135,109,40.640628680099546,2031-04-27,N,True
4136,887,85.12611673620603,2031-04-28,B,True
4137,533,79.84842429304254,2031-04-29,C,True
4138,670,26.71652625879899,2031-04-30,A,True
4139,269,24.454044298429935,2031-05-01,C,False
4140,162,22.732207107002743,2031-05-02,A,True
4141,260,33.9237340528867,2031-05-03,B,False
4142,924,49.81987195616854,2031-05-04,D,False
4143,102,43.86677720315755,2031-05-05,D,False
4144,506,21.827319878149375,2031-05-06,D,False
4145,735,13.045140994361804,2031-05-07,D,False
4146,571,1.2577812486195383,2031-05-08,E,False
4147,247,15.396323866650386,2031-05-09,A,False
4148,640,70.53563701941182,2031-05-10,D,True
4149,795,24.363856934558292,2031-05-11,E,False
4150,837,46.86018101215098,2031-05-12,E,True
4151,537,59.13011489232447,2031-05-13,E,True
4152,131,88.68409028316071,2031-05-14,C,False
4153,353,88.88550983934195,2031-05-15,C,False
4154,196,74.5733733681359,2031-05-16,N,True
4155,793,3.5156992048501423,2031-05-17,D,True
4156,916,57.50704190854149,2031-05-18,A,False
4157,930,78.65834708315064,2031-05-19,B,False
4158,666,1.7288044763363208,2031-05-20,C,True
4159,382,54.96846136565783,2031-05-21,D,False
4160,645,85.77641457860294,2031-05-22,D,False
4161,227,47.4102075842267,2031-05-23,B,True
4162,701,0.4106202897448452,2031-05-24,B,True
4163,476,1.101335833560746,2031-05-25,D,False
4164,477,41.663603741375056,2031-05-26,B,True
4165,265,15.500866741675456,2031-05-27,D,False
4166,372,66.44506570932596,2031-05-28,B,False
4167,486,70.8799264906154,2031-05-29,B,False
4168,434,17.78797954606286,2031-05-30,D,True
4169,646,88.85332885244848,2031-05-31,E,False
4170,211,44.19078449789259,2031-06-01,D,True
4171,572,14.284590759192373,2031-06-02,A,False
4172,940,76.42515980693955,2031-06-03,B,False
4173,377,78.99745000167728,2031-06-04,C,False
4174,395,63.92954726654575,2031-06-05,B,True
4175,450,85.34655532025532,2031-06-06,A,True
4176,943,73.73729720306713,2031-06-07,C,False
4177,364,88.22057372269906,2031-06-08,C,True
4178,876,43.38880484854795,2031-06-09,D,False
4179,457,74.75971280994425,2031-06-10,E,False
4180,725,99.97515634290444,2031-06-11,D,False
4181,728,72.49311975196193,2031-06-12,C,False
4182,226,11.418378023713217,2031-06-13,C,False
4183,982,51.831872242918294,2031-06-14,E,False
4184,131,58.7347791243028,2031-06-15,B,True
4185,588,17.4210675071391,2031-06-16,E,True
4186,476,96.28916341780376,2031-06-17,D,False
4187,798,17.55797776346163,2031-06-18,B,False
4188,986,17.755791971322278,2031-06-19,D,True
4189,277,91.5167137974555,2031-06-20,E,True
4190,156,46.520543312167106,2031-06-21,B,True
4191,760,6.31882792745162,2031-06-22,E,True
4192,218,,2031-06-23,A,True
4193,190,,2031-06-24,N,True
4194,417,6.45007586865618,2031-06-25,B,False
4195,981,97.2522495633662,2031-06-26,C,True
4196,675,54.40299652945756,2031-06-27,A,True
4197,692,55.979572217976425,2031-06-28,B,False
4198,546,52.01154145023945,2031-06-29,C,True
4199,41,61.073177964462,2031-06-30,C,True
4200,307,26.429975277375494,2031-07-01,B,True
4201,943,28.72413479748408,2031-07-02,C,False
4202,338,51.133908979613274,2031-07-03,C,True
4203,314,80.66858547635796,2031-07-04,B,False
4204,75,4.986457649417886,2031-07-05,C,True
4205,953,60.340421222024595,2031-07-06,C,False
4206,279,80.6778142506314,2031-07-07,D,True
4207,176,15.691727203722717,2031-07-08,D,True
4208,896,1.5022541980566295,2031-07-09,A,True
4209,662,,2031-07-10,D,False
4210,273,58.81437067295982,2031-07-11,D,True
4211,837,13.828317340474772,2031-07-12,A,True
4212,620,42.61223709724855,2031-07-13,C,False
4213,651,55.2321497374278,2031-07-14,C,False
4214,862,59.88830947573172,2031-07-15,D,False
4215,783,27.441172100037512,2031-07-16,A,True
4216,859,40.00296359862914,2031-07-17,C,False
4217,931,77.83392290675587,2031-07-18,E,True
4218,289,94.12146941206855,2031-07-19,B,False
4219,724,86.18803311182572,2031-07-20,N,False
4220,893,56.42835017334319,2031-07-21,B,True
4221,272,41.02928029439465,2031-07-22,D,True
4222,930,33.295661437141824,2031-07-23,B,True
4223,66,12.495656608401806,2031-07-24,B,True
4224,483,10.655124721611298,2031-07-25,E,False
4225,936,68.83576249136577,2031-07-26,C,False
4226,248,25.979441617116038,2031-07-27,E,False
4227,156,25.46616864324468,2031-07-28,D,True
4228,47,99.81950544777857,2031-07-29,B,True
4229,935,18.79259578737954,2031-07-30,C,False
4230,454,14.805975948882965,2031-07-31,B,False
4231,201,9.868522775992062,2031-08-01,B,True
4232,660,57.98053451667962,2031-08-02,D,False
4233,124,62.786382600210146,2031-08-03,N,False
4234,1,36.5227926256882,2031-08-04,A,False
4235,968,53.54133355114678,2031-08-05,C,True
4236,759,78.83995309449125,2031-08-06,C,False
4237,855,81.81041683217484,2031-08-07,A,True
4238,640,95.79120757156483,2031-08-08,D,False
4239,191,82.42679859228745,2031-08-09,B,True
4240,579,56.48414367174266,2031-08-10,N,False
4241,516,17.965696583684597,2031-08-11,C,False
4242,442,9.97635577028424,2031-08-12,D,False
4243,921,5.45118899108592,2031-08-13,N,True
4244,815,66.65258317853838,2031-08-14,D,False
4245,806,80.75362553979932,2031-08-15,N,False
4246,143,50.8683950684079,2031-08-16,D,True
4247,191,5.471417483363994,2031-08-17,A,True
4248,533,53.54705745913382,2031-08-18,N,False
4249,227,93.57492615245503,2031-08-19,D,False
4250,313,59.761319093246044,2031-08-20,E,False
4251,629,80.94274884628149,2031-08-21,B,False
4252,949,80.01526483917506,2031-08-22,D,False
4253,302,93.21290997806528,2031-08-23,C,True
4254,654,77.02287656498733,2031-08-24,B,False
4255,996,74.77005140130896,2031-08-25,A,True
4256,460,23.410266497064057,2031-08-26,A,False
4257,401,5.992515532108145,2031-08-27,E,False
4258,551,,2031-08-28,E,True
4259,393,12.44342079467552,2031-08-29,C,False
4260,867,96.21958762779913,2031-08-30,N,True
4261,764,28.99247626330286,2031-08-31,A,True
4262,845,85.2944203384293,2031-09-01,D,False
4263,207,38.76246252024593,2031-09-02,A,False
4264,210,32.31942498573774,2031-09-03,A,True
4265,115,93.51585723766212,2031-09-04,C,False
4266,737,36.3322572086224,2031-09-05,E,False
4267,646,39.02879086631364,2031-09-06,C,True
4268,251,10.609177961290916,2031-09-07,C,True
4269,219,67.04466652825093,2031-09-08,C,True
4270,407,28.883941447751347,2031-09-09,A,False
4271,443,58.56041678395072,2031-09-10,D,False
4272,603,59.13517040532095,2031-09-11,A,False
4273,354,71.9199695595767,2031-09-12,B,True
4274,888,74.52414861724412,2031-09-13,C,False
4275,558,51.445243440153945,2031-09-14,C,True
4276,550,33.0991947603403,2031-09-15,B,True
4277,142,83.7450894834734,2031-09-16,C,True
4278,612,30.98656494084847,2031-09-17,C,True
4279,501,50.75090944693314,2031-09-18,C,True
4280,840,40.1252583203728,2031-09-19,B,True
4281,702,85.50783859696881,2031-09-20,A,True
4282,547,43.19185311458288,2031-09-21,C,False
4283,659,38.60991888374843,2031-09-22,D,True
4284,542,68.98236928976374,2031-09-23,B,False
4285,846,60.24411098614427,2031-09-24,E,False
4286,507,10.724683349584607,2031-09-25,B,False
4287,596,50.81688063439632,2031-09-26,A,False
4288,881,73.54783883332476,2031-09-27,B,False
4289,281,99.20747645913562,2031-09-28,E,True
4290,424,62.914683397031915,2031-09-29,D,False
4291,856,37.02930664413178,2031-09-30,E,False
4292,270,22.615159980211843,2031-10-01,B,False
4293,154,87.28302341533202,2031-10-02,E,True
4294,614,81.45652121135028,2031-10-03,B,False
4295,727,23.392282077938486,2031-10-04,D,False
4296,662,20.063209014657346,2031-10-05,D,False
4297,944,71.51367768111756,2031-10-06,A,False
4298,83,31.495206191875948,2031-10-07,D,True
4299,622,30.63987983619578,2031-10-08,N,False
4300,947,15.229024706765525,2031-10-09,E,True
4301,899,26.39755197098299,2031-10-10,E,True
4302,426,42.750755759264955,2031-10-11,B,False
4303,275,73.28383372724156,2031-10-12,D,False
4304,713,,2031-10-13,A,True
4305,284,32.86043394798427,2031-10-14,A,False
4306,980,28.49132525524358,2031-10-15,A,False
4307,173,47.8283667511043,2031-10-16,C,False
4308,327,18.06366979413153,2031-10-17,D,True
4309,718,48.563073403212556,2031-10-18,A,True
4310,63,70.41755561946898,2031-10-19,C,False
4311,73,2.979050403262218,2031-10-20,E,False
4312,763,0.9779380305761864,2031-10-21,B,True
4313,636,7.512291015450923,2031-10-22,D,True
4314,375,53.56600617281121,2031-10-23,D,True
4315,633,85.44550831854035,2031-10-24,E,True
4316,508,0.4884466020251943,2031-10-25,D,True
4317,787,93.6661304584681,2031-10-26,D,True
4318,943,10.62785115705358,2031-10-27,D,True
4319,398,84.19835280582262,2031-10-28,D,False
4320,120,48.28547649829468,2031-10-29,C,True
4321,934,65.9357387278844,2031-10-30,C,True
4322,437,51.06829844471824,2031-10-31,B,False
4323,829,47.70482251793546,2031-11-01,D,False
4324,676,83.48994283643914,2031-11-02,E,False
4325,936,75.58863795678164,2031-11-03,A,True
4326,465,48.340223652300416,2031-11-04,B,True
4327,286,11.16359293960616,2031-11-05,A,False
4328,265,11.540295931440813,2031-11-06,A,False
4329,320,80.15394607190754,2031-11-07,D,False
4330,673,52.93906213475334,2031-11-08,E,True
4331,376,48.15891402193626,2031-11-09,A,False
4332,820,68.05668413607151,2031-11-10,N,True
4333,89,85.88415834142603,2031-11-11,B,True
4334,654,62.887314441330524,2031-11-12,N,True
4335,203,76.2847902346479,2031-11-13,E,True
4336,821,76.52705241169569,2031-11-14,A,False
4337,739,,2031-11-15,E,False
4338,955,27.40831956409957,2031-11-16,B,False
4339,334,80.11640671751586,2031-11-17,B,True
4340,222,37.717879178424354,2031-11-18,B,False
4341,41,90.33360065227052,2031-11-19,D,True
4342,708,,2031-11-20,A,True
4343,68,5.821751207533965,2031-11-21,E,True
4344,988,92.70041601014083,2031-11-22,B,False
4345,776,64.84549141814348,2031-11-23,A,True
4346,514,,2031-11-24,A,True
4347,873,75.50604148161828,2031-11-25,D,False
4348,637,67.23268099936412,2031-11-26,E,False
4349,622,53.120104681959624,2031-11-27,E,False
4350,598,9.887334266265135,2031-11-28,B,True
4351,937,81.21795872927515,2031-11-29,B,True
4352,632,86.60231906806247,2031-11-30,A,False
4353,127,17.21686885526491,2031-12-01,E,True
4354,255,85.05116519770667,2031-12-02,E,True
4355,695,87.78473110165642,2031-12-03,B,False
4356,16,54.942861228851605,2031-12-04,C,False
4357,477,65.6179036222687,2031-12-05,A,False
4358,62,38.22373200144914,2031-12-06,E,False
4359,881,28.1791647509266,2031-12-07,D,False
4360,432,72.19831469516448,2031-12-08,D,False
4361,670,86.18751490158083,2031-12-09,N,False
4362,268,65.40775529557476,2031-12-10,B,False
4363,35,51.15906106465492,2031-12-11,B,True
4364,779,15.892476684417156,2031-12-12,B,True
4365,576,5.345871260481816,2031-12-13,D,True
4366,494,44.569179024674646,2031-12-14,B,True
4367,562,4.934956369742127,2031-12-15,D,True
4368,469,56.93346319072251,2031-12-16,C,True
4369,767,38.27291913177713,2031-12-17,A,True
4370,661,75.71891196819695,2031-12-18,E,True
4371,325,30.564849683618345,2031-12-19,C,True
4372,304,59.29827009674321,2031-12-20,D,True
4373,276,53.768352175510046,2031-12-21,C,False
4374,869,0.47124255222411593,2031-12-22,E,False
4375,963,7.238939826431034,2031-12-23,A,False
4376,684,29.036821248602052,2031-12-24,E,False
4377,929,88.22350810207651,2031-12-25,D,True
4378,201,14.701495489977855,2031-12-26,E,False
4379,445,71.08943304605417,2031-12-27,C,True
4380,905,97.33665661522873,2031-12-28,B,False
4381,324,79.05675526911551,2031-12-29,C,True
4382,35,24.294536168704393,2031-12-30,D,False
4383,977,90.83652604130816,2031-12-31,A,True
4384,482,9.310715650839008,2032-01-01,E,False
4385,728,46.814194187073575,2032-01-02,A,True
4386,480,88.75419077264138,2032-01-03,D,False
4387,65,64.12657092568698,2032-01-04,E,False
4388,8,41.36445647276988,2032-01-05,C,False
4389,301,29.281286673716878,2032-01-06,C,False
4390,343,37.50994053183499,2032-01-07,D,False
4391,431,50.89417810092862,2032-01-08,E,False
4392,424,31.904392987280737,2032-01-09,C,False
4393,332,96.89678620822997,2032-01-10,N,False
4394,438,93.30776530661451,2032-01-11,D,True
4395,588,87.06714682143208,2032-01-12,A,True
4396,174,42.18298355226534,2032-01-13,C,True
4397,559,69.13017693352289,2032-01-14,E,False
4398,527,90.28293070359646,2032-01-15,C,False
4399,873,85.0429487678928,2032-01-16,C,True
4400,659,41.43270140202077,2032-01-17,C,True
4401,26,11.238604932226071,2032-01-18,D,False
4402,820,7.563036383454946,2032-01-19,B,False
4403,605,57.70640452257027,2032-01-20,B,True
4404,406,64.26279352109316,2032-01-21,A,False
4405,232,84.98426045970241,2032-01-22,C,True
4406,533,29.251502034103105,2032-01-23,B,False
4407,819,16.747049055004247,2032-01-24,A,True
4408,550,37.900583317819944,2032-01-25,D,True
4409,788,35.35751236322751,2032-01-26,C,False
4410,505,13.246895401785475,2032-01-27,E,True
4411,669,67.22826525131521,2032-01-28,D,False
4412,179,50.869194072937596,2032-01-29,A,False
4413,132,72.11227561147663,2032-01-30,D,False
4414,823,35.269112016973466,2032-01-31,E,False
4415,455,32.57022115777023,2032-02-01,D,False
4416,348,47.257585304385564,2032-02-02,A,True
4417,540,87.7407345395147,2032-02-03,E,False
4418,772,,2032-02-04,E,False
4419,406,80.4832817296472,2032-02-05,D,True
4420,76,36.89876126577565,2032-02-06,E,False
4421,941,85.46190257884777,2032-02-07,D,True
4422,579,80.22030088358565,2032-02-08,C,False
4423,854,34.87612473960884,2032-02-09,E,True
4424,492,69.3876535321616,2032-02-10,D,False
4425,194,15.963275677344013,2032-02-11,N,False
4426,984,89.6281552163788,2032-02-12,E,False
4427,162,40.44910644519094,2032-02-13,C,False
4428,347,45.56256153552002,2032-02-14,E,False
4429,951,70.57590510369849,2032-02-15,A,True
4430,361,82.0840236704851,2032-02-16,A,True
4431,769,23.634274332820958,2032-02-17,D,False
4432,584,66.13501398769954,2032-02-18,B,False
4433,87,39.19980438891485,2032-02-19,A,False
4434,934,36.87029240039613,2032-02-20,B,False
4435,262,69.00258239406547,2032-02-21,C,False
4436,214,38.718327415593436,2032-02-22,C,True
4437,665,34.610850016440764,2032-02-23,B,False
4438,722,83.58884081262424,2032-02-24,D,True
4439,913,10.127612383100637,2032-02-25,E,False
4440,573,67.58926228302107,2032-02-26,B,False
4441,780,24.872539379062463,2032-02-27,B,True
4442,262,1.5498241826190307,2032-02-28,B,False
4443,730,16.6764268872692,2032-02-29,B,True
4444,283,60.666152977586776,2032-03-01,B,False
4445,648,,2032-03-02,D,False
4446,467,,2032-03-03,A,False
4447,380,3.642544330172015,2032-03-04,E,True
4448,362,90.25421148429531,2032-03-05,A,False
4449,449,7.330581811371983,2032-03-06,B,True
4450,441,89.41821586165713,2032-03-07,A,False
4451,93,22.816591375090578,2032-03-08,D,False
4452,621,74.00178001582128,2032-03-09,C,True
4453,753,30.973324894601205,2032-03-10,A,False
4454,867,85.87520256091838,2032-03-11,E,False
4455,424,70.04548654243578,2032-03-12,D,True
4456,142,40.181345860169515,2032-03-13,C,True
4457,291,,2032-03-14,D,True
4458,432,73.27001838708071,2032-03-15,B,False
4459,749,61.68847559651815,2032-03-16,C,True
4460,852,0.29117178337887406,2032-03-17,E,True
4461,824,0.9419855972445323,2032-03-18,C,False
4462,689,,2032-03-19,E,True
4463,653,25.939973880185384,2032-03-20,B,True
4464,701,63.613366772806565,2032-03-21,E,False
4465,998,45.42144197652475,2032-03-22,D,True
4466,49,86.34300145217672,2032-03-23,A,False
4467,302,91.69611131024887,2032-03-24,D,True
4468,881,99.6807712678854,2032-03-25,D,True
4469,190,15.368413580724683,2032-03-26,C,False
4470,136,86.29640464754755,2032-03-27,B,True
4471,555,26.602137672880176,2032-03-28,A,False
4472,404,59.08158748955077,2032-03-29,E,True
4473,892,50.57728338692109,2032-03-30,C,True
4474,865,1.7988131572387656,2032-03-31,B,False
4475,602,93.27712799060947,2032-04-01,A,False
4476,807,7.8327055149218445,2032-04-02,N,True
4477,341,68.82189194077358,2032-04-03,B,True
4478,757,78.50068362082621,2032-04-04,B,True
4479,945,79.52878490476843,2032-04-05,B,False
4480,704,13.549451892884479,2032-04-06,D,False
4481,318,44.75699505079721,2032-04-07,E,True
4482,618,82.94288704339799,2032-04-08,C,False
4483,363,30.267921037875468,2032-04-09,E,True
4484,822,46.774867537466356,2032-04-10,N,False
4485,382,27.279389269984577,2032-04-11,C,True
4486,233,46.355141788532414,2032-04-12,A,False
4487,777,88.783792259288,2032-04-13,D,False
4488,344,45.512423103276944,2032-04-14,E,True
4489,549,55.591201707432035,2032-04-15,B,False
4490,817,40.39762833030836,2032-04-16,C,False
4491,553,46.01171832033255,2032-04-17,B,True
4492,529,1.51741990464217,2032-04-18,A,True
4493,856,28.3745509960456,2032-04-19,B,True
4494,789,43.65817217418244,2032-04-20,B,True
4495,819,63.37969759927289,2032-04-21,D,True
4496,571,45.00519305538921,2032-04-22,D,True
4497,935,33.7817043321564,2032-04-23,E,True
4498,183,,2032-04-24,A,False
4499,41,24.22933292004665,2032-04-25,D,True
4500,551,92.44942827740529,2032-04-26,D,True
4501,397,52.17432257909146,2032-04-27,E,True
4502,704,1.3409453872123112,2032-04-28,C,True
4503,779,1.9446258419546614,2032-04-29,E,True
4504,494,97.29616349520415,2032-04-30,N,True
4505,659,22.145089137324504,2032-05-01,B,False
4506,907,80.56082888143146,2032-05-02,N,True
4507,333,5.827530156057447,2032-05-03,D,False
4508,127,92.11627366945491,2032-05-04,E,True
4509,558,87.44170036666785,2032-05-05,E,False
4510,557,57.10931624345147,2032-05-06,A,False
4511,1,0.8998657283255773,2032-05-07,B,False
4512,168,25.781087402333757,2032-05-08,E,True
4513,620,40.682264739846495,2032-05-09,C,True
4514,19,46.00641167475617,2032-05-10,A,True
4515,332,29.767875856237204,2032-05-11,E,True
4516,584,3.2947868245529977,2032-05-12,N,True
4517,456,59.01274059265421,2032-05-13,E,True
4518,957,52.41546676947559,2032-05-14,D,False
4519,109,28.300063542907772,2032-05-15,D,False
4520,268,3.797596756960653,2032-05-16,B,False
4521,445,99.45941872219402,2032-05-17,B,True
4522,240,48.19861868264059,2032-05-18,E,True
4523,929,75.60042417740772,2032-05-19,E,False
4524,301,45.23140350513355,2032-05-20,C,True
4525,602,4.317029086294144,2032-05-21,A,True
4526,103,30.960074508550008,2032-05-22,A,True
4527,988,32.01101410059012,2032-05-23,E,False
4528,250,83.8352904049016,2032-05-24,B,False
4529,453,65.42299779998744,2032-05-25,C,True
4530,520,27.542990363947283,2032-05-26,A,False
4531,153,96.7739954659086,2032-05-27,E,False
4532,859,32.15418323978714,2032-05-28,B,True
4533,174,99.82340258287203,2032-05-29,B,True
4534,343,99.61636931702633,2032-05-30,B,False
4535,670,19.12105177467418,2032-05-31,D,False
4536,431,31.274111618840017,2032-06-01,B,True
4537,727,48.60441984846542,2032-06-02,E,True
4538,689,66.4100671147891,2032-06-03,C,True
4539,687,52.80474490037993,2032-06-04,E,False
4540,852,96.94414691322568,2032-06-05,B,False
4541,850,72.39891642356915,2032-06-06,C,True
4542,658,21.20448493829744,2032-06-07,A,True
4543,962,10.509755021363832,2032-06-08,A,True
4544,324,68.84012907093567,2032-06-09,E,True
4545,990,15.845244018076299,2032-06-10,C,False
4546,673,78.76768403357542,2032-06-11,E,False
4547,639,,2032-06-12,C,True
4548,420,32.68932630556065,2032-06-13,C,False
4549,594,,2032-06-14,E,True
4550,485,70.10112670950407,2032-06-15,C,False
4551,659,11.32697530646858,2032-06-16,N,False
4552,751,77.28805774635181,2032-06-17,C,False
4553,412,49.18678219172068,2032-06-18,C,True
4554,936,78.4279814954569,2032-06-19,E,False
4555,84,58.392653919774126,2032-06-20,A,True
4556,113,8.243327201899076,2032-06-21,D,False
4557,737,76.56523367051831,2032-06-22,C,False
4558,332,6.979948489474975,2032-06-23,D,False
4559,378,47.87017205693323,2032-06-24,C,True
4560,755,17.23492141449633,2032-06-25,E,True
4561,655,75.2335177977885,2032-06-26,E,False
4562,41,91.15912278061266,2032-06-27,C,True
4563,935,55.41261633582742,2032-06-28,E,False
4564,770,52.71472942991805,2032-06-29,E,False
4565,959,76.3963196325618,2032-06-30,C,False
4566,797,0.5078812975727209,2032-07-01,A,False
4567,105,91.77586426351607,2032-07-02,C,True
4568,202,,2032-07-03,A,False
4569,450,98.41188838262373,2032-07-04,N,True
4570,819,73.62539479604622,2032-07-05,A,False
